site,year,month,day,tx,tn,p,rad,vp,rhx,rhn
indiana,1981,8,20,25.373,13.153,0.0,25.18,1.542,100.0,47.609572271377495
indiana,1981,8,21,25.961,14.51,0.0,24.36,1.554,94.0514713724237,46.3369089143881
indiana,1981,8,22,25.335,14.217,0.0,24.93,1.574,97.08522329864682,48.70740632008392
indiana,1981,8,23,26.321,14.08,0.0,20.19,1.698,100.0,49.565720203790626
indiana,1981,8,24,27.682,15.65,0.0,21.34,1.936,100.0,52.1762086101168
indiana,1981,8,25,28.021,18.85,1.29456222056845,18.79,2.065,94.85905047244762,54.56388297110431
indiana,1981,8,26,27.23,19.581,2.77304053306437,16.69,1.963,86.1601293024409,54.320565571278486
indiana,1981,8,27,24.738,19.434,24.885275959889,8.85,2.187,96.87282275852253,70.12590991425427
indiana,1981,8,28,25.826,19.288,14.6779268980026,13.17,2.334,100.0,70.15288331997453
indiana,1981,8,29,26.278,19.505,16.0109549760818,14.13,2.265,99.88602131614704,66.28471041209727
indiana,1981,8,30,27.086,19.032,13.9365643262863,18.79,2.341,100.0,65.32959579190606
indiana,1981,8,31,28.5,20.789,17.6571786402633,18.12,2.504,100.0,64.34736010541087
indiana,1981,9,1,25.3,20.759,11.4447541768072,6.16,2.477,100.0,76.81030784823427
indiana,1981,9,2,24.396,20.803,11.8794381618272,8.02,2.462,100.0,80.57386960326623
indiana,1981,9,3,22.82,20.072,6.3167095183303,5.88,2.365,100.0,85.1026830880129
indiana,1981,9,4,23.096,19.395,0.0,12.75,2.095,93.02302653705337,74.13850778907337
indiana,1981,9,5,22.098,14.736,0.0,12.21,1.75,100.0,65.79527828832231
indiana,1981,9,6,23.569,17.285,0.0,13.91,1.797,91.07935364032048,61.8037496819255
indiana,1981,9,7,23.93,15.802,0.0,12.28,1.741,96.96906308554189,58.59184326472423
indiana,1981,9,8,20.961,15.04,11.7094099521182,19.38,1.697,99.25469213364859,68.39835348336933
indiana,1981,9,9,21.828,11.818,0.0,20.6,1.32,95.2504535772401,50.45216488150395
indiana,1981,9,10,26.415,15.216,0.0,21.4,1.495,86.45585198033204,43.39886975114674
indiana,1981,9,11,27.469,17.312,0.0,20.55,1.851,93.65628482826091,50.50996010414688
indiana,1981,9,12,27.712,18.029,0.0,18.16,1.983,95.90107653486746,53.349398689209416
indiana,1981,9,13,28.459,19.534,2.07324686238053,15.45,2.147,94.5117913835897,55.304629837380375
indiana,1981,9,14,25.342,19.546,2.93827323656615,9.67,2.266,99.6758827788058,70.09217968966334
indiana,1981,9,15,23.053,14.47,0.0,16.61,1.705,100.0,60.49410723669792
indiana,1981,9,16,18.981,12.983,4.78534102438744,13.87,1.352,90.36791964070947,61.600426610733116
indiana,1981,9,17,15.259,9.456,5.78221678733826,13.47,1.07,90.37850279411207,61.70735803305948
indiana,1981,9,18,15.452,8.575,1.36654376979095,13.08,1.038,93.05146656300873,59.12475976336838
indiana,1981,9,19,21.796,9.698,0.0,20.25,1.036,86.09426564331386,39.674725464994175
indiana,1981,9,20,22.355,11.886,0.0,18.61,1.25,89.79527682977164,46.26744621874696
indiana,1981,9,21,24.063,12.934,0.0,18.93,1.333,89.38409237736712,44.50425127601043
indiana,1981,9,22,21.737,10.298,0.0,19.28,1.255,100.0,48.23502441757347
indiana,1981,9,23,16.59,6.243,0.0,20.16,0.868,91.27635918820161,45.97575747906938
indiana,1981,9,24,20.777,7.899,0.0,17.98,0.972,91.23233723362634,39.62264761704777
indiana,1981,9,25,23.833,13.881,0.0,15.0,1.162,73.25215101385356,39.33465434382692
indiana,1981,9,26,27.051,18.846,1.00207720061007,13.56,1.735,79.71989204362298,48.51760280127244
indiana,1981,9,27,25.321,12.331,15.4205113649368,19.25,1.5,100.0,46.45610507883473
indiana,1981,9,28,18.63,7.891,0.0,19.2,0.859,80.67008829663924,40.00596306013635
indiana,1981,9,29,17.889,7.636,0.0,8.51,1.014,96.89792178963818,49.47239333138167
indiana,1981,9,30,26.967,13.879,0.0,16.88,1.406,88.64535729838155,39.511658101314836
indiana,1981,10,1,24.123,15.061,0.0,15.04,1.482,86.56263723022099,49.30110231339872
indiana,1981,10,2,14.631,5.194,0.0,11.49,0.702,79.39428513944421,42.15576378778688
indiana,1981,10,3,13.984,3.257,0.0,17.6,0.679,87.98761965407648,42.51866346951908
indiana,1981,10,4,19.154,8.277,0.0,9.3,0.84,76.84030486662799,37.86181909170266
indiana,1981,10,5,25.542,12.018,0.0,12.05,1.6,100.0,48.90725145330009
indiana,1981,10,6,23.548,14.076,0.0,10.0,1.66,100.0,57.16419644982507
indiana,1981,10,7,14.078,6.541,0.0,14.99,0.801,82.51633520182101,49.85328541305197
indiana,1981,10,8,13.694,6.442,0.0,15.86,0.741,76.85821020266218,47.283719756999545
indiana,1981,10,9,16.934,5.365,0.0,16.6,0.796,88.9596678193486,41.2512279035586
indiana,1981,10,10,14.278,9.427,0.0,3.55,0.965,81.66885515225016,59.287061948930805
indiana,1981,10,11,16.957,7.643,0.0,16.39,1.031,98.47534523209274,53.35181496393744
indiana,1981,10,12,18.48,7.95,0.0,15.72,0.982,91.85114623705942,46.16590370092874
indiana,1981,10,13,21.386,8.537,0.0,14.58,1.047,94.10039872053721,41.11386138679934
indiana,1981,10,14,17.151,12.643,3.06886732568046,3.7,0.985,67.32048933717356,50.34887149650415
indiana,1981,10,15,18.009,12.8,1.14797124183497,3.97,1.235,83.54257731704074,59.80173482971345
indiana,1981,10,16,16.796,8.17,0.0,15.38,1.197,100.0,62.57776526423703
indiana,1981,10,17,18.992,7.771,8.89846232990976,5.98,1.051,99.51222259362191,47.853276164661345
indiana,1981,10,18,18.231,7.262,13.8736963272095,9.27,1.108,100.0,52.90907179549292
indiana,1981,10,19,9.727,2.112,0.0,15.45,0.48,67.48041859265234,39.81161336955676
indiana,1981,10,20,18.887,6.31,0.0,14.67,0.656,68.66453834709846,30.064849878984184
indiana,1981,10,21,16.92,10.775,0.0,8.15,0.88,68.04774907431869,45.6448743293152
indiana,1981,10,22,8.966,5.777,9.41855609414688,1.54,0.948,100.0,82.76395483691968
indiana,1981,10,23,5.913,0.071,0.0,13.63,0.572,93.16517352374025,61.5389907807518
indiana,1981,10,24,5.326,-5.815,0.0,14.86,0.334,84.38344452213984,37.42876516371079
indiana,1981,10,25,12.375,-1.354,0.0,13.48,0.521,94.18456335740959,36.24034073442225
indiana,1981,10,26,13.059,7.007,1.22541487206718,3.79,1.059,100.0,70.4327827498997
indiana,1981,10,27,13.222,8.957,1.75751447670791,3.82,1.15,100.0,75.6748012695975
indiana,1981,10,28,16.232,1.772,0.0,11.68,0.833,100.0,45.139099342441966
indiana,1981,10,29,17.492,6.349,0.0,13.18,0.946,98.75301368099663,47.324200924706304
indiana,1981,10,30,21.247,8.774,0.0,12.73,1.187,100.0,47.010107047485256
indiana,1981,10,31,20.99,11.261,0.0,9.8,1.359,100.0,54.67760739505715
indiana,1981,11,1,20.209,13.771,0.0,4.98,1.479,93.90460091543022,62.43918349288256
indiana,1981,11,2,19.519,13.687,2.00498402108451,5.53,1.533,97.86634078550503,67.5461895634614
indiana,1981,11,3,20.161,12.56,0.0,6.91,1.423,97.78705999522064,60.2535337394121
indiana,1981,11,4,21.083,13.059,1.60628557199516,9.37,1.429,95.0410260147372,57.16656265114664
indiana,1981,11,5,16.711,11.678,2.41402573988125,8.19,1.36,99.04882975747041,71.48398067846631
indiana,1981,11,6,12.261,6.309,0.0,10.17,0.717,75.05468584097287,50.24930131663294
indiana,1981,11,7,12.13,0.49,0.0,12.12,0.605,95.58747413473701,42.7673003752267
indiana,1981,11,8,14.881,4.278,0.0,6.08,0.76,91.64222233866806,44.90863524207262
indiana,1981,11,9,12.392,4.644,1.26778483390311,7.16,0.738,86.73478389644724,51.27735008320886
indiana,1981,11,10,8.18,-3.867,0.0,12.07,0.502,100.0,46.225041308134
indiana,1981,11,11,11.127,-0.734,0.0,11.63,0.627,100.0,47.362321356362024
indiana,1981,11,12,10.288,0.039,0.0,11.5,0.633,100.0,50.564634565263496
indiana,1981,11,13,11.18,-0.29,0.0,9.9,0.571,95.48040070450148,42.9806934967623
indiana,1981,11,14,13.902,-0.868,0.0,11.45,0.622,100.0,39.15725878762856
indiana,1981,11,15,15.015,-0.976,0.0,11.09,0.686,100.0,40.18760935441861
indiana,1981,11,16,14.841,4.212,0.0,8.85,0.78,94.49090019275926,46.20941898815059
indiana,1981,11,17,13.205,4.586,0.0,10.42,0.882,100.0,58.10374971939074
indiana,1981,11,18,12.289,1.091,0.0,10.02,0.757,100.0,52.9549640084123
indiana,1981,11,19,16.562,8.595,8.42476073353282,3.64,0.993,88.89684637239748,52.69041409514953
indiana,1981,11,20,12.973,0.794,28.8337320088203,3.79,0.694,100.0,46.41744175933433
indiana,1981,11,21,1.059,-3.552,0.0,8.25,0.404,85.99144836237167,61.25754248427944
indiana,1981,11,22,1.512,-6.142,0.0,10.35,0.39,100.0,57.237261301563805
indiana,1981,11,23,2.861,-5.05,7.46472477908355,3.02,0.432,100.0,57.57517141606665
indiana,1981,11,24,3.746,0.482,2.35607027934748,5.51,0.644,100.0,80.6172896748928
indiana,1981,11,25,6.053,-0.836,0.0,8.11,0.521,90.66826356354869,55.51138906476361
indiana,1981,11,26,15.313,3.623,4.65756058692435,1.6,0.838,100.0,48.16047497575775
indiana,1981,11,27,13.756,1.361,1.2698769569397,9.41,0.643,95.39828318757458,40.86516099233022
indiana,1981,11,28,3.013,-3.073,0.0,9.12,0.472,96.92695989437055,62.2308917626339
indiana,1981,11,29,3.292,-4.407,0.0,9.59,0.467,100.0,60.36599320994261
indiana,1981,11,30,3.726,-3.784,1.02273580472456,5.51,0.448,97.0323879212332,56.16076688713394
indiana,1981,12,1,9.934,1.13,9.03505568237506,5.38,0.867,100.0,70.91779278458674
indiana,1981,12,2,5.2,1.054,0.0,4.18,0.533,80.84665379723798,60.25564516182677
indiana,1981,12,3,7.181,-2.671,0.0,7.02,0.544,100.0,53.62889819368765
indiana,1981,12,4,4.346,1.059,6.80646895813197,4.65,0.636,96.43514113861812,76.32484154354722
indiana,1981,12,5,1.218,-3.795,0.0,5.78,0.433,93.86110248232161,64.90654840184351
indiana,1981,12,6,6.016,-4.177,0.0,7.29,0.429,95.70725811914069,45.82619802833733
indiana,1981,12,7,12.318,2.308,0.0,7.58,0.689,95.51567238895855,48.106256275764665
indiana,1981,12,8,8.967,0.175,0.0,4.65,0.552,89.23042386209819,48.188413512873794
indiana,1981,12,9,0.39,-4.099,0.0,8.53,0.367,81.39543398337993,58.40642915201837
indiana,1981,12,10,-0.457,-5.783,0.0,7.59,0.319,80.3967968549941,53.996272369378495
indiana,1981,12,11,0.778,-4.037,0.0,5.76,0.346,76.38032614646178,53.53865143412708
indiana,1981,12,12,0.73,-3.826,0.0,4.99,0.398,86.47545890908532,61.79906813949553
indiana,1981,12,13,2.56,-4.468,0.0,6.87,0.423,96.46504104712227,57.59593186469031
indiana,1981,12,14,3.216,-2.031,0.0,7.34,0.484,91.98005470091928,62.90112195221937
indiana,1981,12,15,1.153,-3.777,0.0,5.91,0.423,91.56944970882392,63.705223841355846
indiana,1981,12,16,-1.796,-7.897,0.0,6.18,0.273,80.99417440968965,50.987313020698586
indiana,1981,12,17,-3.185,-7.143,10.0470781326294,6.05,0.39,100.0,80.76112912204151
indiana,1981,12,18,-7.441,-12.53,1.0597100857126,9.42,0.239,100.0,68.43804880637921
indiana,1981,12,19,-12.193,-16.996,0.0,9.84,0.172,100.0,71.76025180493589
indiana,1981,12,20,-9.99,-22.399,0.0,9.74,0.135,100.0,47.21308297211125
indiana,1981,12,21,0.185,-10.398,8.89473259320539,3.13,0.35,100.0,56.536163559203
indiana,1981,12,22,1.853,0.01,5.14596418616975,3.04,0.67,100.0,95.95384474273062
indiana,1981,12,23,0.32,-9.206,22.9448080062866,8.48,0.547,100.0,87.49591560653765
indiana,1981,12,24,-4.229,-11.72,0.0,9.61,0.297,100.0,66.5192560536957
indiana,1981,12,25,0.356,-9.666,0.0,9.01,0.335,100.0,53.44543975169758
indiana,1981,12,26,3.16,-3.537,0.0,6.05,0.415,88.23347998264079,54.14825748074264
indiana,1981,12,27,2.517,-2.826,7.25020468235016,4.18,0.585,100.0,79.89834396072607
indiana,1981,12,28,-2.854,-4.645,8.63710045814514,3.2,0.464,100.0,93.73947756454953
indiana,1981,12,29,-3.866,-9.853,0.0,7.35,0.346,100.0,75.40361520424992
indiana,1981,12,30,-4.385,-15.537,0.0,8.61,0.281,100.0,63.68129303027654
indiana,1981,12,31,2.206,-4.123,6.70334994782706,2.08,0.441,97.98466462153465,61.58251549147022
indiana,1982,1,1,2.468,-7.443,0.0,5.99,0.434,100.0,59.48238037652636
indiana,1982,1,2,3.067,-7.451,0.0,4.29,0.354,100.0,46.49469794723422
indiana,1982,1,3,5.188,1.543,4.40942719797022,3.07,0.811,100.0,91.76025093326777
indiana,1982,1,4,8.415,-6.879,8.24183225620345,3.39,0.67,100.0,60.71754785702393
indiana,1982,1,5,5.417,-9.163,0.0,9.02,0.299,97.95267509310928,33.29507000214588
indiana,1982,1,6,2.62,-1.088,0.0,2.32,0.518,91.82843740343341,70.23046259479585
indiana,1982,1,7,-1.237,-10.591,0.0,9.12,0.331,100.0,59.32412031601888
indiana,1982,1,8,-1.698,-16.069,0.0,9.12,0.136,78.05807287946091,25.217081179955237
indiana,1982,1,9,-3.06,-17.329,1.94014829196476,10.58,0.168,100.0,34.465942471455634
indiana,1982,1,10,-18.214,-28.792,0.0,10.86,0.046,81.7596849599584,31.65214616812826
indiana,1982,1,11,-15.424,-25.726,0.0,9.14,0.073,97.5902809072855,39.70220252656971
indiana,1982,1,12,-10.592,-19.765,1.86739861965179,6.17,0.138,100.0,50.62897819125565
indiana,1982,1,13,-9.942,-11.341,5.0672270836003,8.49,0.268,100.0,93.37063936399299
indiana,1982,1,14,-11.769,-16.216,0.0,8.64,0.194,100.0,78.2155166999361
indiana,1982,1,15,-5.836,-28.4,1.0674297808464,8.05,0.154,100.0,38.96988037089006
indiana,1982,1,16,-1.718,-26.445,6.23183250417014,11.47,0.173,100.0,32.125015352320155
indiana,1982,1,17,-18.271,-32.45,2.16427445411682,6.98,0.046,100.0,31.80660379021764
indiana,1982,1,18,-8.187,-17.57,0.0,10.63,0.155,100.0,47.03737822883563
indiana,1982,1,19,-2.489,-10.953,0.0,5.0,0.345,100.0,67.83018346560652
indiana,1982,1,20,-3.33,-12.864,0.0,7.92,0.398,100.0,83.31674213282659
indiana,1982,1,21,0.327,-4.828,5.47674298275069,6.78,0.501,100.0,80.09723697469678
indiana,1982,1,22,1.965,-9.852,12.0302343993899,2.37,0.418,100.0,59.38546848718855
indiana,1982,1,23,8.855,-10.779,14.7232890128635,7.95,0.534,100.0,46.97136205996236
indiana,1982,1,24,-11.65,-17.798,0.0,11.02,0.126,83.67960823213546,50.315286232567715
indiana,1982,1,25,-7.794,-14.185,2.28874689366876,8.71,0.19,93.26089056432488,55.9194407453302
indiana,1982,1,26,-12.563,-23.87,0.0,12.59,0.123,100.0,52.878322259790096
indiana,1982,1,27,3.011,-16.009,0.0,12.14,0.174,99.36807177404978,22.94430529831437
indiana,1982,1,28,3.207,-2.066,0.0,10.66,0.41,78.11919185743675,53.31799396715389
indiana,1982,1,29,5.371,-8.3,0.0,7.99,0.227,69.49771411276738,25.358560632683318
indiana,1982,1,30,4.795,-1.247,36.5463606638627,1.69,0.708,100.0,82.33451067148175
indiana,1982,1,31,-1.658,-9.505,45.7137379569303,3.81,0.492,100.0,90.9575329377043
indiana,1982,2,1,-10.242,-21.165,0.0,13.38,0.199,100.0,71.00217691788784
indiana,1982,2,2,-5.771,-15.589,0.0,12.53,0.29,100.0,73.02097321024367
indiana,1982,2,3,-5.624,-9.738,2.97753810872337,6.09,0.436,100.0,100.0
indiana,1982,2,4,-7.494,-16.806,1.15766333254896,13.91,0.25,100.0,71.8828858998061
indiana,1982,2,5,-8.411,-16.179,3.17335426802856,7.01,0.275,100.0,84.92713055920473
indiana,1982,2,6,-11.116,-23.35,0.0,14.74,0.151,100.0,57.76764836130018
indiana,1982,2,7,-8.55,-20.817,0.0,14.49,0.139,100.0,43.39638684054054
indiana,1982,2,8,-6.408,-16.22,0.0,9.67,0.222,100.0,58.69628094142374
indiana,1982,2,9,-6.87,-14.885,9.3564603920413,13.58,0.299,100.0,81.9188371842145
indiana,1982,2,10,-16.16,-26.906,0.0,14.73,0.096,100.0,55.52143951087764
indiana,1982,2,11,-8.937,-19.66,0.0,15.19,0.159,100.0,51.17071128952042
indiana,1982,2,12,-6.336,-14.05,0.0,9.65,0.245,100.0,64.41999622524965
indiana,1982,2,13,-3.727,-16.99,0.0,11.67,0.258,100.0,55.64144807566193
indiana,1982,2,14,2.356,-5.192,0.0,12.92,0.399,96.12725483049105,55.12398103156012
indiana,1982,2,15,4.494,2.028,0.0,13.41,0.635,89.80892483147193,75.41786607975662
indiana,1982,2,16,3.745,1.706,4.95144128797165,2.5,0.814,100.0,100.0
indiana,1982,2,17,1.905,-0.234,3.13375362247825,5.15,0.695,100.0,99.16411892753479
indiana,1982,2,18,0.488,-1.298,2.55853424334873,2.46,0.602,100.0,95.12727494082696
indiana,1982,2,19,2.868,-1.585,4.66417967140842,9.15,0.608,100.0,80.99143085042675
indiana,1982,2,20,8.958,1.18,1.88045501698753,9.71,0.704,100.0,61.495075837762805
indiana,1982,2,21,4.747,-0.906,0.0,7.01,0.607,100.0,70.82641341496002
indiana,1982,2,22,5.71,-5.933,0.0,15.34,0.506,100.0,55.21002318297764
indiana,1982,2,23,10.504,1.093,0.0,14.94,0.625,94.53514061022261,49.21043255849564
indiana,1982,2,24,5.781,-0.903,1.22930188704373,7.46,0.631,100.0,68.51056378800173
indiana,1982,2,25,-0.635,-8.171,0.0,15.39,0.286,86.68321008544227,49.04458892827125
indiana,1982,2,26,2.436,-8.529,0.0,16.66,0.222,69.1954482029011,30.495967526627016
indiana,1982,2,27,5.572,-6.338,0.0,17.66,0.268,70.4784159512213,29.523220194845607
indiana,1982,2,28,8.113,-6.067,0.0,16.26,0.358,92.20893443731391,33.11585911425046
indiana,1982,3,1,10.573,-1.028,0.0,14.21,0.531,93.71919091545165,41.617151312729014
indiana,1982,3,2,7.237,-0.659,7.37471675802226,4.3,0.634,100.0,62.26185994025089
indiana,1982,3,3,-0.828,-9.028,3.57340188134003,17.81,0.375,100.0,65.22201424350652
indiana,1982,3,4,6.792,-7.46,11.7453843354269,3.21,0.592,100.0,59.94093047276222
indiana,1982,3,5,0.359,-8.07,0.0,17.54,0.331,99.5346836154051,52.795791679538716
indiana,1982,3,6,-1.336,-8.584,1.0735112381326,9.09,0.349,100.0,63.00746511462426
indiana,1982,3,7,-2.678,-8.891,0.0,12.71,0.297,95.238196652518,59.219704586157405
indiana,1982,3,8,3.279,-9.649,1.42352283000946,13.59,0.244,83.05962521457079,31.569306196584083
indiana,1982,3,9,0.802,-13.43,1.4885276555674,19.38,0.306,100.0,47.26712861605759
indiana,1982,3,10,12.335,-3.63,2.84394424124912,9.89,0.519,100.0,36.196296544063955
indiana,1982,3,11,13.048,8.309,2.3553328617254,15.0,1.06,96.75454984996294,70.55001585140185
indiana,1982,3,12,15.834,-1.542,0.0,10.13,0.822,100.0,45.689593474181045
indiana,1982,3,13,16.211,2.733,13.0531926141657,20.06,0.804,100.0,43.62600612118762
indiana,1982,3,14,10.831,0.343,0.0,11.54,0.512,81.76086697288355,39.44408269150823
indiana,1982,3,15,8.039,2.127,10.4109376667907,4.79,0.692,97.17999708928676,64.33489008789824
indiana,1982,3,16,20.699,5.47,10.5868935584112,11.02,1.185,100.0,48.53785236909835
indiana,1982,3,17,14.254,2.225,0.0,19.69,0.926,100.0,56.97949133702646
indiana,1982,3,18,15.697,1.284,0.0,18.08,0.89,100.0,49.90486536098521
indiana,1982,3,19,11.573,3.011,16.3434401617337,3.41,0.92,100.0,67.47054578442466
indiana,1982,3,20,17.574,3.715,9.87901091565391,15.57,1.05,100.0,52.25574817400346
indiana,1982,3,21,14.989,3.541,0.0,14.69,0.783,99.44638052595266,45.94695884328615
indiana,1982,3,22,9.036,1.116,0.0,12.86,0.49,73.99273895053581,42.577020158572005
indiana,1982,3,23,11.013,-1.024,0.0,16.2,0.536,94.5738942257858,40.79616678848688
indiana,1982,3,24,13.939,4.495,0.0,13.42,0.629,74.70001991712479,39.502911492902115
indiana,1982,3,25,11.502,1.634,8.40523838996887,10.02,0.712,100.0,52.462283812462516
indiana,1982,3,26,3.975,-3.772,1.46486246649147,17.81,0.345,74.65624608517292,42.49651966328977
indiana,1982,3,27,0.997,-8.468,0.0,23.3,0.249,77.24137668613702,37.924537883046284
indiana,1982,3,28,6.152,-8.36,0.0,23.54,0.283,87.0498431177421,29.94723150741009
indiana,1982,3,29,14.035,-3.126,0.0,22.4,0.425,87.62162629694728,26.52537476955655
indiana,1982,3,30,16.952,8.219,8.77081192281182,7.93,0.886,81.36837014189376,45.86294245570775
indiana,1982,3,31,15.61,9.504,4.51893929573544,20.51,1.078,90.76059323307645,60.78432876244865
indiana,1982,4,1,17.308,4.336,0.0,23.24,0.576,69.17291727834335,29.151627862786782
indiana,1982,4,2,19.527,6.918,1.47954148985718,17.85,0.733,73.57729073159646,32.280986794966616
indiana,1982,4,3,18.036,0.97,13.8580977915694,7.37,0.805,100.0,38.9139708037619
indiana,1982,4,4,4.698,-4.875,0.0,24.0,0.301,70.7916197743711,35.24211241476883
indiana,1982,4,5,2.82,-3.521,10.4482263326595,8.18,0.388,82.39406824053303,51.861923144536355
indiana,1982,4,6,-1.204,-9.348,9.77854728688499,25.0,0.319,100.0,57.03483156841647
indiana,1982,4,7,-0.332,-14.548,0.0,21.59,0.241,100.0,40.422775936692425
indiana,1982,4,8,1.698,-5.869,2.5228291748931,14.38,0.361,91.58239354484625,52.278283681388395
indiana,1982,4,9,0.387,-3.581,8.20142858174222,19.63,0.493,100.0,78.4758485816587
indiana,1982,4,10,7.054,-4.714,1.53782665722701,19.59,0.468,100.0,46.54033450040964
indiana,1982,4,11,5.317,-5.307,0.0,25.85,0.532,100.0,59.654441407403624
indiana,1982,4,12,17.504,-5.091,0.0,16.22,0.615,100.0,30.742437120325203
indiana,1982,4,13,16.15,10.795,0.0,8.79,1.009,77.91909346456421,54.96298297435419
indiana,1982,4,14,14.292,0.716,0.0,25.42,0.706,100.0,43.33548345649063
indiana,1982,4,15,22.4,3.466,0.0,25.55,0.846,100.0,31.228285945495635
indiana,1982,4,16,19.03,15.906,5.29239387560665,6.95,1.537,85.03936790269434,69.81573818886027
indiana,1982,4,17,18.624,10.699,2.65404907042921,14.32,1.384,100.0,64.48084136210913
indiana,1982,4,18,15.935,3.657,0.0,26.44,0.595,74.95257219408155,32.85928891794042
indiana,1982,4,19,16.921,6.532,1.98123157019836,18.69,0.83,85.5568765491158,43.048685686586495
indiana,1982,4,20,15.35,9.444,2.93670892710907,24.59,1.057,89.35258831410026,60.60241300957152
indiana,1982,4,21,11.959,-0.058,0.0,26.69,0.481,79.08237138955228,34.38719445411638
indiana,1982,4,22,13.337,0.104,0.0,26.56,0.515,83.6801684338402,33.63573724694127
indiana,1982,4,23,16.848,2.123,0.0,27.07,0.584,82.03663288846049,30.43025498126676
indiana,1982,4,24,19.063,6.081,0.0,26.93,0.696,74.01371415148179,31.549677224405137
indiana,1982,4,25,19.332,8.249,0.0,15.95,0.874,80.10279255181277,38.96009230229498
indiana,1982,4,26,19.765,8.177,1.04310091249005,18.44,1.282,100.0,55.630735659154176
indiana,1982,4,27,14.035,4.89,1.87714480028944,27.04,0.9,100.0,56.171381864943285
indiana,1982,4,28,14.581,2.476,0.0,27.04,0.535,73.2832507420829,32.23116605270871
indiana,1982,4,29,16.734,6.549,0.0,17.04,0.584,60.12855961446741,30.651255994585085
indiana,1982,4,30,18.092,9.312,1.19050443169044,11.64,0.957,81.62157646681207,46.099178355971944
indiana,1982,5,1,19.797,10.4,0.0,16.62,1.17,92.76382002215283,50.669997569696704
indiana,1982,5,2,21.611,8.081,0.0,25.46,0.871,80.74523919214256,33.73499676804829
indiana,1982,5,3,23.475,6.191,0.0,25.09,0.887,93.61014165044612,30.679599127565588
indiana,1982,5,4,25.512,11.681,0.0,24.45,1.01,73.54373486703,30.9276986643527
indiana,1982,5,5,27.721,15.325,0.0,24.87,1.122,64.43249140096323,30.169742256526742
indiana,1982,5,6,26.472,16.921,0.0,19.52,1.36,70.5376054623586,39.34755077639527
indiana,1982,5,7,24.113,11.453,43.0289685725143,3.69,1.489,100.0,49.56368192550459
indiana,1982,5,8,22.193,5.084,0.0,25.94,1.083,100.0,40.48304922491323
indiana,1982,5,9,24.208,9.862,0.0,27.12,1.146,94.19282452104386,37.92976305167966
indiana,1982,5,10,25.496,11.892,0.0,27.76,1.141,81.93267779129887,34.97229975302427
indiana,1982,5,11,26.581,13.276,0.0,28.15,1.291,84.65423007717614,37.11229951071805
indiana,1982,5,12,27.851,15.19,0.0,27.12,1.421,82.31388056090384,37.92103493180478
indiana,1982,5,13,28.256,15.259,0.0,26.76,1.456,83.96814326741551,37.94987117816556
indiana,1982,5,14,29.025,16.676,0.0,25.27,1.44,75.85739286859359,35.897079704975525
indiana,1982,5,15,28.104,16.416,0.0,24.81,1.584,84.83439478098127,41.65264117890454
indiana,1982,5,16,27.984,15.639,1.78896784781912,25.68,1.82,100.0,48.19391503817476
indiana,1982,5,17,28.911,15.974,0.0,26.17,1.696,93.42966690218799,42.55830165311919
indiana,1982,5,18,28.272,17.733,0.0,22.88,1.682,82.87378069822893,43.79969962094148
indiana,1982,5,19,26.989,16.194,0.0,23.99,1.837,99.78594803217935,51.557097794448275
indiana,1982,5,20,26.861,17.199,5.44975697994232,22.09,1.851,94.32801259406966,52.341826239968874
indiana,1982,5,21,23.889,12.174,12.2003793715635,12.88,1.872,100.0,63.15587157968306
indiana,1982,5,22,24.516,17.318,9.16886336108291,19.8,2.012,100.0,65.37579237392407
indiana,1982,5,23,21.406,13.938,0.0,12.49,1.547,97.16211747638883,60.67363373196547
indiana,1982,5,24,19.559,12.053,0.0,15.29,1.414,100.0,62.1482469834507
indiana,1982,5,25,21.77,14.426,0.0,16.29,1.443,87.80909512318301,55.3490159256008
indiana,1982,5,26,23.034,15.972,5.9475302696228,11.59,1.746,96.1963698557357,62.02001287070749
indiana,1982,5,27,22.473,17.392,17.2883908153381,9.34,2.092,100.0,76.88003553198273
indiana,1982,5,28,24.322,13.369,0.0,19.17,1.762,100.0,57.92096187039478
indiana,1982,5,29,24.376,17.738,25.7233727959374,9.34,2.122,100.0,69.52986095262645
indiana,1982,5,30,25.511,17.047,2.03695297240714,18.05,2.088,100.0,63.94145199851195
indiana,1982,5,31,26.872,17.249,7.24762678140678,22.06,2.149,100.0,60.72930587884543
indiana,1982,6,1,22.01,14.357,21.2861746534827,23.3,1.612,98.53188697466213,60.932667323267324
indiana,1982,6,2,22.204,10.538,0.0,23.01,1.227,96.39098279582316,45.83514268386103
indiana,1982,6,3,19.889,11.127,7.89313912391165,15.6,1.356,100.0,58.3913285618063
indiana,1982,6,4,17.93,10.303,1.55626535405773,10.55,1.359,100.0,66.13388631940487
indiana,1982,6,5,21.837,11.401,0.0,27.44,1.411,100.0,53.900692185563415
indiana,1982,6,6,23.246,9.412,0.0,26.48,1.337,100.0,46.88740537539414
indiana,1982,6,7,26.582,14.931,4.78596311575075,16.39,1.693,99.71814063539249,48.6657051509483
indiana,1982,6,8,27.876,18.177,6.47028468199551,23.43,2.167,100.0,57.7447074047733
indiana,1982,6,9,27.736,17.395,16.1278903477182,15.0,2.231,100.0,59.93744535100119
indiana,1982,6,10,23.309,14.667,0.0,29.84,1.763,100.0,61.592204444249475
