"","site","year","month","day","tx","tn","p","rad"
"5819","Indiana",1987,12,6,2.93,-4.545,0,3.93
"5820","Indiana",1987,12,7,6.163,0.758,13.3534550665786,2.3
"5821","Indiana",1987,12,8,11.596,5.935,8.71339440254815,3.34
"5822","Indiana",1987,12,9,12.182,7.036,5.34729361487507,2.96
"5823","Indiana",1987,12,10,6.314,0.694,0,5.94
"5824","Indiana",1987,12,11,7.647,0.932,2.27856636035995,2.7
"5825","Indiana",1987,12,12,6.876,2.646,0,4.67
"5826","Indiana",1987,12,13,3.827,-2.962,0,7.79
"5827","Indiana",1987,12,14,3.13,-4.215,3.97203862667084,4.8
"5828","Indiana",1987,12,15,6.834,-2.518,30.5917173623129,3.91
"5829","Indiana",1987,12,16,-2.875,-4.818,0,6.73
"5830","Indiana",1987,12,17,-3.279,-6.763,0,8.53
"5831","Indiana",1987,12,18,1.284,-7.484,0,7.95
"5832","Indiana",1987,12,19,2.928,-0.353,6.06809258459862,0.81
"5833","Indiana",1987,12,20,10.203,0.423,20.945572852952,3.15
"5834","Indiana",1987,12,21,5.036,-4.242,0,9.15
"5835","Indiana",1987,12,22,6.204,-1.091,1.27537742366712,4.41
"5836","Indiana",1987,12,23,7.021,-2.05,0,8.25
"5837","Indiana",1987,12,24,10.173,3.179,0,1.55
"5838","Indiana",1987,12,25,10.419,0.796,11.8913182496385,2.56
"5839","Indiana",1987,12,26,1.795,-0.071,4.89354872786407,2.86
"5840","Indiana",1987,12,27,2.059,-1.545,1.8440693616526,2.42
"5841","Indiana",1987,12,28,2.737,0.211,19.5053383707773,1.69
"5842","Indiana",1987,12,29,0.627,-2.302,2.04300135374069,4.8
"5843","Indiana",1987,12,30,2.26,-5.26,0,8.34
"5844","Indiana",1987,12,31,4.154,-2.829,0,3.44
"5845","Indiana",1988,1,1,-3.732,-11.828,0,9.67
"5846","Indiana",1988,1,2,-2.361,-11.496,0,9.72
"5847","Indiana",1988,1,3,0.601,-7.112,0,7.7
"5848","Indiana",1988,1,4,-1.817,-12.642,0,8.77
"5849","Indiana",1988,1,5,-13.481,-20.279,0,10.06
"5850","Indiana",1988,1,6,-13.434,-21.169,0,10.11
"5851","Indiana",1988,1,7,-8.295,-16.121,0,4.58
"5852","Indiana",1988,1,8,-5.454,-13.479,0,9.58
"5853","Indiana",1988,1,9,-7.183,-13.598,0,9.44
"5854","Indiana",1988,1,10,-6.78,-17.693,0,10.47
"5855","Indiana",1988,1,11,2.735,-10.321,0,9.45
"5856","Indiana",1988,1,12,5.305,-0.703,0,3.61
"5857","Indiana",1988,1,13,4.251,-9.386,0,10.23
"5858","Indiana",1988,1,14,-4.811,-14.02,0,6.71
"5859","Indiana",1988,1,15,3.756,-6.626,0,10.28
"5860","Indiana",1988,1,16,9.599,-0.356,0,10.27
"5861","Indiana",1988,1,17,8.406,3.601,14.9283200502346,0.96
"5862","Indiana",1988,1,18,5.428,0.667,1.04459335915408,7.47
"5863","Indiana",1988,1,19,5.149,-0.144,9.57809016381361,1.71
"5864","Indiana",1988,1,20,10.816,1.397,4.12345878589804,1.95
"5865","Indiana",1988,1,21,0.848,-2.743,0,4.79
"5866","Indiana",1988,1,22,-0.229,-3.115,0,4.22
"5867","Indiana",1988,1,23,0.216,-4.721,0,6.16
"5868","Indiana",1988,1,24,2.166,-4.175,1.62774044196112,7.88
"5869","Indiana",1988,1,25,-3.112,-11.689,1.42754912366172,8.38
"5870","Indiana",1988,1,26,-5.877,-13.331,0,7.51
"5871","Indiana",1988,1,27,-4.385,-15.183,0,12.09
"5872","Indiana",1988,1,28,0.549,-8.056,0,12.04
"5873","Indiana",1988,1,29,10.992,-2.866,0,10.59
"5874","Indiana",1988,1,30,13.719,8.038,0,7.47
"5875","Indiana",1988,1,31,11.852,10.327,7.679158449168,1.64
"5876","Indiana",1988,2,1,10.924,1.366,4.79834694243664,1.91
"5877","Indiana",1988,2,2,0.99,-2.616,1.92390375354989,6.4
"5878","Indiana",1988,2,3,-0.041,-2.844,5.64460010423318,3.28
"5879","Indiana",1988,2,4,-2.472,-10.095,5.07670938958427,12.78
"5880","Indiana",1988,2,5,-10.656,-19.317,0,14.21
"5881","Indiana",1988,2,6,-15.969,-21.696,0,14.25
"5882","Indiana",1988,2,7,-3.253,-19.733,0,8.92
"5883","Indiana",1988,2,8,-3,-15.146,0,12.11
"5884","Indiana",1988,2,9,-1.195,-6.373,0,12.79
"5885","Indiana",1988,2,10,-3.281,-12.095,1.08040245390839,9.67
"5886","Indiana",1988,2,11,-4.724,-8.594,10.422870516777,7.11
"5887","Indiana",1988,2,12,-8.372,-19.186,0,15.54
"5888","Indiana",1988,2,13,-12.048,-22.793,0,15.72
"5889","Indiana",1988,2,14,6.282,-15.846,0,12.03
"5890","Indiana",1988,2,15,7.304,-3.609,3.19878160945564,6.9
"5891","Indiana",1988,2,16,6.205,-7.291,0,12.37
"5892","Indiana",1988,2,17,6.97,-4.575,0,12.29
"5893","Indiana",1988,2,18,7.455,-6.653,0,15.29
"5894","Indiana",1988,2,19,1.551,-1.586,12.6803517341614,2.31
"5895","Indiana",1988,2,20,0.666,-3.257,2.59306430808692,11.59
"5896","Indiana",1988,2,21,-0.568,-12.718,0,16.57
"5897","Indiana",1988,2,22,15.012,-1.927,0,14.01
"5898","Indiana",1988,2,23,8.772,-2.999,0,15.17
"5899","Indiana",1988,2,24,0,-6.333,0,13.71
"5900","Indiana",1988,2,25,-0.196,-7.962,0,15.48
"5901","Indiana",1988,2,26,11.74,-6.511,0,16.63
"5902","Indiana",1988,2,27,7.41,-2.033,0,17.14
"5903","Indiana",1988,2,28,8.082,-5.663,0,17.08
"5904","Indiana",1988,2,29,8.21,-2.359,0,15.04
"5905","Indiana",1988,3,1,11.284,-4.542,0,17.44
"5906","Indiana",1988,3,2,9.081,3.282,3.83393764485618,6.96
"5907","Indiana",1988,3,3,2.188,-3.579,14.1031205653235,4.01
"5908","Indiana",1988,3,4,-1.196,-5.677,1.68545446342705,16.13
"5909","Indiana",1988,3,5,-0.553,-13.35,0,19.76
"5910","Indiana",1988,3,6,2.897,-11.058,0,17.81
"5911","Indiana",1988,3,7,11.982,-3.502,0,18.51
"5912","Indiana",1988,3,8,18.079,4.584,0,15.71
"5913","Indiana",1988,3,9,14.335,4.282,5.19225895396858,10.98
"5914","Indiana",1988,3,10,8.9,-3.34,0,19.2
"5915","Indiana",1988,3,11,15.36,0.1,0,19.08
"5916","Indiana",1988,3,12,13.771,8.341,9.69501629788283,14.46
"5917","Indiana",1988,3,13,7.63,-3.971,0,9.62
"5918","Indiana",1988,3,14,-0.891,-6.385,1.26108232052502,12.91
"5919","Indiana",1988,3,15,-1.895,-6.864,0,12.82
"5920","Indiana",1988,3,16,2.569,-3.666,0,10.92
"5921","Indiana",1988,3,17,5.667,-4.433,0,16.36
"5922","Indiana",1988,3,18,5.519,-1.626,1.4042496680986,14.7
"5923","Indiana",1988,3,19,5.639,-4.761,0,17.34
"5924","Indiana",1988,3,20,3.948,-5.172,0,18.06
"5925","Indiana",1988,3,21,4.578,-5.283,0,21.52
"5926","Indiana",1988,3,22,15.658,-3.014,0,21.35
"5927","Indiana",1988,3,23,21.337,11.656,1.5477664694572,18.5
"5928","Indiana",1988,3,24,20.903,11.46,12.701228260994,15.21
"5929","Indiana",1988,3,25,19.129,9.022,8.96045565605164,20.17
"5930","Indiana",1988,3,26,14.292,5.455,0,18.88
"5931","Indiana",1988,3,27,9.794,-2.546,0,22.79
"5932","Indiana",1988,3,28,16.829,3.36,2.34709978093406,10.02
"5933","Indiana",1988,3,29,18.4,12.677,7.97802507867118,8.24
"5934","Indiana",1988,3,30,14.891,0.099,8.91003310670158,23.33
"5935","Indiana",1988,3,31,11.814,2.064,1.8780678509529,8
"5936","Indiana",1988,4,1,12.362,6.72,1.19005441655418,4.61
"5937","Indiana",1988,4,2,18.413,10.657,6.02047145366669,5.09
"5938","Indiana",1988,4,3,17.965,14.414,16.3700848817712,12.24
"5939","Indiana",1988,4,4,19.593,5.824,0,18.32
"5940","Indiana",1988,4,5,26.027,12.603,0,23.17
"5941","Indiana",1988,4,6,23.167,4.64,37.819280841461,4.13
"5942","Indiana",1988,4,7,13.862,4.706,1.19342236808961,24.59
"5943","Indiana",1988,4,8,16.776,2.402,0,24.39
"5944","Indiana",1988,4,9,17.408,3.54,0,24.12
"5945","Indiana",1988,4,10,17.34,3.745,0,22.29
"5946","Indiana",1988,4,11,16.955,6.137,0,23.4
"5947","Indiana",1988,4,12,17.901,5.897,0,24.72
"5948","Indiana",1988,4,13,18.468,2.766,0,24.51
"5949","Indiana",1988,4,14,16.058,9.389,0,23.6
"5950","Indiana",1988,4,15,11.135,1.427,0,19.66
"5951","Indiana",1988,4,16,13.908,-0.661,0,25.8
"5952","Indiana",1988,4,17,20.463,5.355,0,26.08
"5953","Indiana",1988,4,18,19.108,3.626,5.08803427209159,22.62
"5954","Indiana",1988,4,19,11.038,-2.016,0,25.1
"5955","Indiana",1988,4,20,16.927,1.56,2.10266113271018,16.81
"5956","Indiana",1988,4,21,12.739,1.067,0,17.41
"5957","Indiana",1988,4,22,15.276,5.528,4.77066934098502,13.81
"5958","Indiana",1988,4,23,16.623,10.903,8.24480175128883,23.36
"5959","Indiana",1988,4,24,11.68,4.13,0,18.76
"5960","Indiana",1988,4,25,16.467,1.603,0,26.39
"5961","Indiana",1988,4,26,19.927,5.556,0,22.51
"5962","Indiana",1988,4,27,17.61,4.707,3.33002209663391,9.82
"5963","Indiana",1988,4,28,13.665,2.851,1.49033215166128,22.98
"5964","Indiana",1988,4,29,16.387,2.35,0,28.43
"5965","Indiana",1988,4,30,19.777,1.896,0,27.89
"5966","Indiana",1988,5,1,20.779,2.337,0,28.58
"5967","Indiana",1988,5,2,21.204,5.948,0,28.33
"5968","Indiana",1988,5,3,19.676,7.359,0,27.53
"5969","Indiana",1988,5,4,17.776,6.585,0,23.75
"5970","Indiana",1988,5,5,20.041,5.973,0,28.28
"5971","Indiana",1988,5,6,23.698,8.171,0,28.94
"5972","Indiana",1988,5,7,25.847,8.361,0,27.3
"5973","Indiana",1988,5,8,26.325,16.283,0,21.31
"5974","Indiana",1988,5,9,23.833,15.89,7.95536637536998,20.27
"5975","Indiana",1988,5,10,19.28,13.515,0,17.53
"5976","Indiana",1988,5,11,22.136,7.466,0,28.39
"5977","Indiana",1988,5,12,26.642,13.615,0,26.42
"5978","Indiana",1988,5,13,23.993,17.822,0,25.29
"5979","Indiana",1988,5,14,25.972,8.296,0,28.94
"5980","Indiana",1988,5,15,29.745,17.671,1.98739171027995,21.82
"5981","Indiana",1988,5,16,21.226,14.349,4.90041375149985,19.42
"5982","Indiana",1988,5,17,21.033,8.824,0,18.88
"5983","Indiana",1988,5,18,23.608,9.227,0,27.03
"5984","Indiana",1988,5,19,23.98,10.339,0,23.41
"5985","Indiana",1988,5,20,24.613,12.547,0,21.69
"5986","Indiana",1988,5,21,28.145,13.163,0,23.54
"5987","Indiana",1988,5,22,30.338,15.428,0,22.53
"5988","Indiana",1988,5,23,27.722,17.471,22.6270125719452,16.1
"5989","Indiana",1988,5,24,21.789,15.541,1.31450593471527,24.7
"5990","Indiana",1988,5,25,18.517,5.594,0,30.82
"5991","Indiana",1988,5,26,22.965,4.157,0,31.03
"5992","Indiana",1988,5,27,26.176,11.33,0,30.51
"5993","Indiana",1988,5,28,28.313,13.283,0,26.56
"5994","Indiana",1988,5,29,30.287,16.028,0,29.32
"5995","Indiana",1988,5,30,31.056,15.772,0,29.96
"5996","Indiana",1988,5,31,31.676,18.766,0,29.4
"5997","Indiana",1988,6,1,31.979,18.224,0,27.38
"5998","Indiana",1988,6,2,30.834,17.84,0,25.11
"5999","Indiana",1988,6,3,22.939,12.08,0,29.31
"6000","Indiana",1988,6,4,23.16,9.862,0,30.6
"6001","Indiana",1988,6,5,29.021,13.153,0,29.97
"6002","Indiana",1988,6,6,31.331,17.432,0,29.9
"6003","Indiana",1988,6,7,31.918,17.756,0,30.21
"6004","Indiana",1988,6,8,32.507,17.275,0,25.26
"6005","Indiana",1988,6,9,23.138,11.603,5.05211353301505,30.26
"6006","Indiana",1988,6,10,22.08,9.099,0,30.61
"6007","Indiana",1988,6,11,26.52,10.544,0,30.81
"6008","Indiana",1988,6,12,29.795,14.382,0,30.49
"6009","Indiana",1988,6,13,32.89,17.211,0,30.31
"6010","Indiana",1988,6,14,33.555,20.182,0,30.01
"6011","Indiana",1988,6,15,32.303,21.796,0,23.59
"6012","Indiana",1988,6,16,28.679,20.101,0,22.49
"6013","Indiana",1988,6,17,28.351,15.582,0,22.68
"6014","Indiana",1988,6,18,31.4,17.214,0,27.27
"6015","Indiana",1988,6,19,32.733,19.379,0,29.78
"6016","Indiana",1988,6,20,34.198,22.845,0,21.21
"6017","Indiana",1988,6,21,36.575,24.466,0,27.07
"6018","Indiana",1988,6,22,36.138,24.977,0,27.68
"6019","Indiana",1988,6,23,32.476,21.752,1.04984641075134,28.79
"6020","Indiana",1988,6,24,32.866,19.641,0,25.22
"6021","Indiana",1988,6,25,37.864,25.801,0,26.57
"6022","Indiana",1988,6,26,34.894,21.168,0,29.66
"6023","Indiana",1988,6,27,26.847,15.109,0,29.59
"6024","Indiana",1988,6,28,29.505,14.905,0,29.76
"6025","Indiana",1988,6,29,28.691,18.074,12.785792350769,7.16
"6026","Indiana",1988,6,30,24.36,12.941,0,30.23
"6027","Indiana",1988,7,1,24.455,12.997,0,30.03
"6028","Indiana",1988,7,2,26.234,11.93,0,27.32
"6029","Indiana",1988,7,3,28.879,12.329,0,30.23
"6030","Indiana",1988,7,4,33.69,15.841,0,29.97
"6031","Indiana",1988,7,5,34.924,21.107,0,26.16
"6032","Indiana",1988,7,6,35.056,20.836,0,25.55
"6033","Indiana",1988,7,7,34.148,23.125,0,24.63
"6034","Indiana",1988,7,8,34.924,22.677,0,25.41
"6035","Indiana",1988,7,9,35.865,22.804,0,26.16
"6036","Indiana",1988,7,10,33.12,24.018,9.96148586273193,21.44
"6037","Indiana",1988,7,11,29.979,21.06,0,23.06
"6038","Indiana",1988,7,12,30.174,20.205,0,26.82
"6039","Indiana",1988,7,13,30.947,20.964,0,24.24
"6040","Indiana",1988,7,14,34.212,24.14,0,23.55
"6041","Indiana",1988,7,15,36.021,22.444,0,24.81
"6042","Indiana",1988,7,16,35.684,26.136,2.73242011553521,24.84
"6043","Indiana",1988,7,17,31.847,22.019,0,25.91
"6044","Indiana",1988,7,18,30.722,24.33,13.8853549956366,11.75
"6045","Indiana",1988,7,19,29.265,20.556,0,22.4
"6046","Indiana",1988,7,20,27.408,21.539,3.93140316009521,12.24
"6047","Indiana",1988,7,21,26.928,16.993,1.57248973846436,23.6
"6048","Indiana",1988,7,22,26.241,17.862,0,23.46
"6049","Indiana",1988,7,23,27.374,17.475,0,23.82
"6050","Indiana",1988,7,24,29.32,16.587,0,23.24
"6051","Indiana",1988,7,25,29.696,20.629,9.35336649411056,20.96
"6052","Indiana",1988,7,26,27.59,18.852,4.21511530875662,23.04
"6053","Indiana",1988,7,27,29.931,14.709,0,27.53
"6054","Indiana",1988,7,28,33.174,20.406,0,27.31
"6055","Indiana",1988,7,29,32.991,20.892,0,25.13
"6056","Indiana",1988,7,30,30.675,22.305,12.8936508155562,14.22
"6057","Indiana",1988,7,31,32.146,20.895,6.2642574309848,25.87
"6058","Indiana",1988,8,1,34.233,23.424,0,23.88
"6059","Indiana",1988,8,2,33.862,23.537,2.77745723724365,24.68
"6060","Indiana",1988,8,3,33.968,23.952,0,23.76
"6061","Indiana",1988,8,4,34.317,24.048,0,23.14
"6062","Indiana",1988,8,5,30.597,24.419,11.67823289137,14.61
"6063","Indiana",1988,8,6,29.568,19.981,0,26.21
"6064","Indiana",1988,8,7,32.098,19.202,0,26.83
"6065","Indiana",1988,8,8,33.874,21.199,0,24.03
"6066","Indiana",1988,8,9,33.632,24.864,3.42075824733001,20.43
"6067","Indiana",1988,8,10,31.227,23.044,6.77195191371993,17.52
"6068","Indiana",1988,8,11,33.008,23.49,0,22.51
"6069","Indiana",1988,8,12,34.222,23.879,0,22.74
"6070","Indiana",1988,8,13,33.519,24.482,0,21.17
"6071","Indiana",1988,8,14,31.946,24.795,8.44196112251439,16.95
"6072","Indiana",1988,8,15,35.563,25.088,0,23.41
"6073","Indiana",1988,8,16,36.43,23.94,0,24.62
"6074","Indiana",1988,8,17,37.344,26.088,0,24.02
"6075","Indiana",1988,8,18,35.978,26.827,0,21.29
"6076","Indiana",1988,8,19,31.839,22.63,14.8170173167728,9.47
"6077","Indiana",1988,8,20,26.776,20.223,0,16.23
"6078","Indiana",1988,8,21,27.862,16.753,0,24.64
"6079","Indiana",1988,8,22,28.51,17.504,0,20.73
"6080","Indiana",1988,8,23,28.04,20.047,8.14013761339538,19.57
"6081","Indiana",1988,8,24,27.613,18.089,0,22.95
"6082","Indiana",1988,8,25,30.321,16.839,0,22.57
"6083","Indiana",1988,8,26,26.925,15.098,0,24.27
"6084","Indiana",1988,8,27,25.281,16.154,5.09047633562432,10.47
"6085","Indiana",1988,8,28,22.599,16.595,16.0693556069873,16.44
"6086","Indiana",1988,8,29,21.523,10.845,0,19.38
"6087","Indiana",1988,8,30,23.715,11.605,0,23.17
"6088","Indiana",1988,8,31,26.815,13.944,0,23.54
"6089","Indiana",1988,9,1,28.698,14.937,0,23.76
"6090","Indiana",1988,9,2,28.154,18.894,2.6740372180889,16.51
"6091","Indiana",1988,9,3,24.644,19.505,6.07046484947205,8.89
"6092","Indiana",1988,9,4,22.201,14.309,4.15982757755273,17.01
"6093","Indiana",1988,9,5,20.653,14.597,1.82425975799561,13.53
"6094","Indiana",1988,9,6,18.112,9.028,0,14.8
"6095","Indiana",1988,9,7,22.604,8.429,0,22.98
"6096","Indiana",1988,9,8,27.037,11.73,0,22.67
"6097","Indiana",1988,9,9,27.842,18.084,0,20.32
"6098","Indiana",1988,9,10,29.693,12.482,0,22.57
"6099","Indiana",1988,9,11,30.258,17.167,0,17.53
"6100","Indiana",1988,9,12,26.824,20.611,14.4298354297234,8.16
"6101","Indiana",1988,9,13,24.215,20.379,0,12.14
"6102","Indiana",1988,9,14,25.505,13.179,0,21.03
"6103","Indiana",1988,9,15,25.523,12.906,0,20.75
"6104","Indiana",1988,9,16,29.457,15.376,2.99108028411865,18.06
"6105","Indiana",1988,9,17,29.4,19.529,10.9892356242085,16.65
"6106","Indiana",1988,9,18,29.507,20.792,1.08862817287303,13.06
"6107","Indiana",1988,9,19,23.705,20.512,27.8221424184721,3.75
"6108","Indiana",1988,9,20,22.877,14.527,1.44466757774353,19.49
"6109","Indiana",1988,9,21,21.74,11.057,0,19.36
"6110","Indiana",1988,9,22,29.16,14.885,1.02916853438728,16.13
"6111","Indiana",1988,9,23,27.436,18.804,1.45717263217193,15.75
"6112","Indiana",1988,9,24,20.134,12.119,0,13.89
"6113","Indiana",1988,9,25,21.933,9.533,0,19.17
"6114","Indiana",1988,9,26,25.366,9.855,0,19.12
"6115","Indiana",1988,9,27,26.752,13.733,0,18.13
"6116","Indiana",1988,9,28,26.655,14.638,0,16.75
"6117","Indiana",1988,9,29,26.427,15.795,0,14.45
"6118","Indiana",1988,9,30,26.605,18.006,0,12.14
"6119","Indiana",1988,10,1,23.516,18.828,11.6290092468212,1.84
"6120","Indiana",1988,10,2,19.723,14.718,4.71891760815879,11.76
"6121","Indiana",1988,10,3,16.196,8.234,0,12.82
"6122","Indiana",1988,10,4,13.465,7.731,0,16.27
"6123","Indiana",1988,10,5,12.373,5.109,0,12.98
"6124","Indiana",1988,10,6,12.424,1.743,0,12.52
"6125","Indiana",1988,10,7,14.24,2.344,0,16.9
"6126","Indiana",1988,10,8,16.835,3.13,0,16.8
"6127","Indiana",1988,10,9,16.462,7.89,0,9.86
"6128","Indiana",1988,10,10,19.505,9.507,0,14.76
"6129","Indiana",1988,10,11,15.689,7.259,0,14.52
"6130","Indiana",1988,10,12,9.534,1.141,0,14.19
"6131","Indiana",1988,10,13,11.617,0.166,0,16.38
"6132","Indiana",1988,10,14,20.148,5.244,0,15.62
"6133","Indiana",1988,10,15,22.438,11.822,2.29917764659149,14.32
"6134","Indiana",1988,10,16,20.769,12.251,12.7744704483916,5.69
"6135","Indiana",1988,10,17,19.875,12.276,19.3587780840403,4.01
"6136","Indiana",1988,10,18,19.188,10.541,23.2589989891494,9.35
"6137","Indiana",1988,10,19,11.892,5.288,0,13.35
"6138","Indiana",1988,10,20,12.031,2.141,0,9.91
"6139","Indiana",1988,10,21,11.195,7.169,5.79277672608214,3.32
"6140","Indiana",1988,10,22,10.544,4.216,0,13.66
"6141","Indiana",1988,10,23,11.892,3.106,11.1302822457446,3.4
"6142","Indiana",1988,10,24,8.911,3.144,0,10.74
"6143","Indiana",1988,10,25,8.919,1.316,0,14.4
"6144","Indiana",1988,10,26,7.513,-0.58,0,13.63
"6145","Indiana",1988,10,27,14.607,0.176,0,11.48
"6146","Indiana",1988,10,28,12.702,1.679,6.36782646176925,14.14
"6147","Indiana",1988,10,29,6.832,-2.625,0,13.05
"6148","Indiana",1988,10,30,6.075,-3.743,0,13.53
"6149","Indiana",1988,10,31,10.614,-4.252,0,13.41
"6150","Indiana",1988,11,1,10.176,2.639,0,11.57
"6151","Indiana",1988,11,2,9.642,1.654,0,10.86
"6152","Indiana",1988,11,3,15.127,3.801,0,8.16
"6153","Indiana",1988,11,4,14.756,13.646,13.2132709026287,1.85
"6154","Indiana",1988,11,5,13.821,4.497,2.24028527736664,1.63
"6155","Indiana",1988,11,6,3.912,0.499,5.97153007983664,3.08
"6156","Indiana",1988,11,7,9.828,-0.514,0,11.73
"6157","Indiana",1988,11,8,10.288,2.522,1.03166699409485,11.75
"6158","Indiana",1988,11,9,12.312,1.366,4.41759824752808,6.98
"6159","Indiana",1988,11,10,16.727,6.92,23.2936143875122,6.61
"6160","Indiana",1988,11,11,7.048,-0.107,0,11.52
"6161","Indiana",1988,11,12,9.976,1.447,8.75720977779793,1.93
"6162","Indiana",1988,11,13,11.425,3.694,5.83285093307495,10.4
"6163","Indiana",1988,11,14,15.344,4.795,0,10.8
"6164","Indiana",1988,11,15,16.829,7.827,0,4.02
"6165","Indiana",1988,11,16,17.888,4.404,8.54748487472534,9.85
"6166","Indiana",1988,11,17,7.828,-0.611,0,11.19
"6167","Indiana",1988,11,18,10.744,2.307,0,8.76
"6168","Indiana",1988,11,19,9.018,5.904,5.6215226650238,1.38
"6169","Indiana",1988,11,20,8.371,2.362,27.4839401245117,1.41
"6170","Indiana",1988,11,21,3.762,0.099,0,6.39
"6171","Indiana",1988,11,22,6.255,-0.383,0,8.48
"6172","Indiana",1988,11,23,9.139,-1.737,0,10.07
"6173","Indiana",1988,11,24,12.961,1.808,0,10.18
"6174","Indiana",1988,11,25,14.748,5.528,0,9.56
"6175","Indiana",1988,11,26,14.393,11.979,10.9181795191375,1.16
"6176","Indiana",1988,11,27,13.851,5.041,8.81726326707621,3.17
"6177","Indiana",1988,11,28,4.768,-1.444,0,4.71
"6178","Indiana",1988,11,29,7.493,-3.538,0,8.28
"6179","Indiana",1988,11,30,6.914,0.616,0,4.51
"6180","Indiana",1988,12,1,1.238,-5.167,0,5.82
"6181","Indiana",1988,12,2,5.773,-5.718,0,9.2
"6182","Indiana",1988,12,3,12.183,1.084,0,9.41
"6183","Indiana",1988,12,4,4.695,-4.722,0,9.28
"6184","Indiana",1988,12,5,8.32,-1.888,0,9.11
"6185","Indiana",1988,12,6,10.802,0.436,0,9.3
"6186","Indiana",1988,12,7,7.373,1.014,0,4
"6187","Indiana",1988,12,8,2.522,-3.66,0,8
"6188","Indiana",1988,12,9,-2.652,-6.041,0,9.08
"6189","Indiana",1988,12,10,0.507,-6.171,0,5.81
"6190","Indiana",1988,12,11,-4.499,-12.228,0,7.91
"6191","Indiana",1988,12,12,-2.491,-11.133,0,8.93
"6192","Indiana",1988,12,13,4.513,-3.313,2.57852846249307,6.06
"6193","Indiana",1988,12,14,10.88,-0.638,0,6.24
"6194","Indiana",1988,12,15,4.615,-5.419,0,5.23
"6195","Indiana",1988,12,16,-6.223,-12.251,0,7.41
"6196","Indiana",1988,12,17,-4.111,-8.669,1.01562997679139,5.36
"6197","Indiana",1988,12,18,1.645,-8.818,0,5.42
"6198","Indiana",1988,12,19,10.525,-1.915,0,8.74
"6199","Indiana",1988,12,20,15.777,8.541,2.37134099006653,5.18
"6200","Indiana",1988,12,21,10.725,-3.601,0,8.76
"6201","Indiana",1988,12,22,5.187,-3.141,1.65016424398345,5.12
"6202","Indiana",1988,12,23,13.048,4.282,12.6564872380186,9.12
"6203","Indiana",1988,12,24,6.614,0.953,3.30484211440307,3.65
"6204","Indiana",1988,12,25,3.656,-4.996,0,9.23
"6205","Indiana",1988,12,26,0.288,-5.704,3.52245867247802,2.86
"6206","Indiana",1988,12,27,10.536,-0.722,4.73846240856801,1.76
"6207","Indiana",1988,12,28,0.543,-10.095,21.823230385678,7.7
"6208","Indiana",1988,12,29,-7.666,-14.377,0,7.8
"6209","Indiana",1988,12,30,-1.821,-12.555,0,7.08
"6210","Indiana",1988,12,31,-0.961,-8.99,0,9.16
"6211","Indiana",1989,1,1,-0.13,-8.461,0,9.49
"6212","Indiana",1989,1,2,-2.11,-4.522,0,7.08
"6213","Indiana",1989,1,3,1.624,-8.689,1.19498372077942,4.93
"6214","Indiana",1989,1,4,-1.291,-10.722,0,9.1
"6215","Indiana",1989,1,5,4.291,-6.562,8.04220139980316,6.83
"6216","Indiana",1989,1,6,3.485,1.302,9.44784879681038,2.85
"6217","Indiana",1989,1,7,13.665,1.699,2.20760869984815,2.64
"6218","Indiana",1989,1,8,13.815,-7.08,6.21155798432937,7.99
"6219","Indiana",1989,1,9,-2.453,-10.259,0,10.09
"6220","Indiana",1989,1,10,4.569,-4.953,0,9.24
"6221","Indiana",1989,1,11,6.438,-3.741,0,6.9
"6222","Indiana",1989,1,12,7.521,-0.904,1.18346214293297,7.51
"6223","Indiana",1989,1,13,0.435,-6.3,0,10.61
"6224","Indiana",1989,1,14,-0.32,-5.794,6.93604648108703,1.75
"6225","Indiana",1989,1,15,2.288,-3.12,0,8.3
"6226","Indiana",1989,1,16,4.2,-4.631,0,10.66
"6227","Indiana",1989,1,17,6.416,-0.87,0,10.42
"6228","Indiana",1989,1,18,8.67,1.528,0,10.24
"6229","Indiana",1989,1,19,10.288,-3.164,0,10.62
"6230","Indiana",1989,1,20,7.779,-1.327,0,6.19
"6231","Indiana",1989,1,21,1.898,-7.197,0,11.12
"6232","Indiana",1989,1,22,7.688,-2.679,0,11.36
"6233","Indiana",1989,1,23,9.511,-1.06,0,9.55
"6234","Indiana",1989,1,24,11.821,2.404,0,8.33
"6235","Indiana",1989,1,25,13.281,5.463,3.69863602463738,3.44
"6236","Indiana",1989,1,26,13.185,2.682,11.8949107636581,4.12
"6237","Indiana",1989,1,27,8.573,-2.471,0,11.61
"6238","Indiana",1989,1,28,10.925,-0.2,0,11.58
"6239","Indiana",1989,1,29,8.227,4.981,0,1.66
"6240","Indiana",1989,1,30,8.783,3.345,0,7.94
